iter	RMSE
588	0.002185409342
589	0.002183683447
590	0.002178206643
591	0.002171506521
592	0.002162926481
593	0.00215469361
594	0.002152837927
595	0.002146750703
596	0.002144856367
597	0.002142037435
598	0.002140494336
599	0.002136278698
600	0.00212669749
601	0.002121660238
602	0.00211986705
603	0.002113987008
604	0.002107739778
605	0.00210199645
606	0.002097424222
607	0.002092889274
608	0.002091252787
609	0.002083442772
610	0.002079025079
611	0.002074006499
612	0.00206732433
613	0.002065911614
614	0.002063276683
615	0.002059214875
616	0.002055761648
617	0.002051873497
618	0.002046328831
619	0.002042152337
620	0.002037256756
621	0.002031374121
622	0.002029857879
623	0.002024331811
624	0.002019092922
625	0.00201802667
626	0.002009487273
627	0.002001528735
628	0.001999367111
629	0.001993204725
630	0.001990853728
631	0.00198599808
632	0.001977825829
633	0.001974312105
634	0.001965180497
635	0.001958545574
636	0.001957246783
637	0.001950770494
638	0.001949033696
639	0.00194385712
640	0.001938134044
641	0.001930406496
642	0.00192407907
643	0.001922155983
644	0.001915645004
645	0.001914198314
646	0.001905629101
647	0.001899133353
648	0.001897440186
649	0.001895356633
650	0.001894013414
651	0.001887834328
652	0.001884225745
653	0.001880000996
654	0.001874957489
655	0.001870038041
656	0.001860340261
657	0.001856442734
658	0.001852062667
659	0.001849767458
660	0.001845208091
661	0.001841426698
662	0.001839662001
663	0.001836110195
664	0.001831366785
665	0.00183007022
666	0.001825391721
667	0.001821510016
668	0.001818286198
669	0.001815105823
670	0.001814193452
671	0.001806485521
672	0.001801997109
673	0.001793358904
674	0.001790005756
675	0.001784806114
676	0.001781113728
677	0.001773278718
678	0.00176802624
679	0.001766566841
680	0.001762362962
681	0.001757276363
682	0.00175021033
683	0.001741889058
684	0.001737104707
685	0.001730797906
686	0.001723094309
687	0.001717763262
688	0.001716358986
689	0.001713264634
690	0.001712351461
691	0.001709701311
692	0.001703302168
693	0.001700247816
694	0.001691225331
695	0.001684708571
696	0.001683560317
697	0.001678907525
698	0.001675566214
699	0.001671914408
700	0.001667639527
701	0.001664795
702	0.001663526357
703	0.001660474494
704	0.001656221035
705	0.001650532541
706	0.001645155074
707	0.001638744166
708	0.0016356791
709	0.00162970494
710	0.001628809592
711	0.001627988914
712	0.001625091703
713	0.00162087974
714	0.0016151816
715	0.001610331566
716	0.001606015394
717	0.001604740855
718	0.001603444048
719	0.001598702991
720	0.001593984345
721	0.001592563516
722	0.001587230826
723	0.00158173048
724	0.001576625867
725	0.00157154697
726	0.001567997776
727	0.001564418096
728	0.001560496274
729	0.001555739419
730	0.001550061839
731	0.001549324408
732	0.001544371081
733	0.001543170621
734	0.001542203016
735	0.001540362565
736	0.001533644988
737	0.00153044845
738	0.001525693158
739	0.001524687374
740	0.00152095916
741	0.001515992436
742	0.001514663439
743	0.001510764501
744	0.001504960492
745	0.001501713566
746	0.001499181745
747	0.001496543391
748	0.001495963192
749	0.001488931801
750	0.0014881253
751	0.001486978301
752	0.001486293481
753	0.00148494469
754	0.001481419896
755	0.001477849465
756	0.001474603761
757	0.001473842913
758	0.001470212362
759	0.001467982494
760	0.001466005278
761	0.001462102317
762	0.001457904442
763	0.001455486941
764	0.001454549858
765	0.001451877502
766	0.001449065013
767	0.001446217647
768	0.001442682282
769	0.001440186066
770	0.001435039696
771	0.00143417052
772	0.001431768828
773	0.001424670342
774	0.00142096265
775	0.001418387386
776	0.001417484534
777	0.001414452271
778	0.001413921408
779	0.001410894344
780	0.001406199157
781	0.001400362209
782	0.001395124766
783	0.001394172927
784	0.001393502308
785	0.001391147141
786	0.00138980247
787	0.001388942239
788	0.001388298958
789	0.00138520425
790	0.001380878684
791	0.001380270688
792	0.00137790171
793	0.001372713812
794	0.001367082051
795	0.001365082521
796	0.001359914835
797	0.001359341693
798	0.001358782655
799	0.00135617377
800	0.001351223408
801	0.001347234266
802	0.001345634087
803	0.001343128344
804	0.001342494117
805	0.001342036853
806	0.001340048791
807	0.001339434187
808	0.001335999179
809	0.00133316468
810	0.001328486505
811	0.001324995287
812	0.001322822776
813	0.00132070017
814	0.001318603067
815	0.001318162627
816	0.00131546122
817	0.001310067425
818	0.001306014824
819	0.001304365459
820	0.001301379274
821	0.001294956418
822	0.001294192096
823	0.001289866847
824	0.001289338588
825	0.001285552554
826	0.001280802696
827	0.001279840538
828	0.001273806546
829	0.001268067323
830	0.001264149343
831	0.001260922457
832	0.001258073602
833	0.001257489276
834	0.001252818565
835	0.001252361445
836	0.001251877205
837	0.001247594956
838	0.001246710665
839	0.001243719727
840	0.001241278761
841	0.00124082491
842	0.001238911185
843	0.001236086599
844	0.001232830343
845	0.001230142429
846	0.001228830732
847	0.00122782155
848	0.001227413299
849	0.001224647778
850	0.0012227999
851	0.001221181121
852	0.001218986843
853	0.00121665236
854	0.001214087095
855	0.001213399301
856	0.001212432293
857	0.001206960798
858	0.001206478967
859	0.001199674139
860	0.001197399745
861	0.001193672949
862	0.001192204416
863	0.001191377156
864	0.001189552844
865	0.001186257342
866	0.001182200289
867	0.001180293203
868	0.001177616747
869	0.001176017471
870	0.001173177469
871	0.001171970845
872	0.001167777712
873	0.00116611289
874	0.001161852208
875	0.001160199165
876	0.001159354846
877	0.00115591664
878	0.001154031405
879	0.001151700133
880	0.001148980085
881	0.001145266932
882	0.001142572693
883	0.001140675375
884	0.001140203038
885	0.00113783618
886	0.001134411737
887	0.001131579048
888	0.001130363357
889	0.001127930305
890	0.001121924677
891	0.001121450522
892	0.001119277346
893	0.001118779393
894	0.00111837975
895	0.001116396425
896	0.001115804861
897	0.001113256339
898	0.0011109944
899	0.001108954364
900	0.001106079829
901	0.001104381474
902	0.001102783658
903	0.00110233891
904	0.001101523519
905	0.001097926132
906	0.001095078448
907	0.001093425122
908	0.001089372367
909	0.001087256831
910	0.001083651853
911	0.001083196293
912	0.001080563644
913	0.001079078016
914	0.001078050268
915	0.001077289888
916	0.001075293001
917	0.001071534304
918	0.001068859889
919	0.001068495419
920	0.001063189432
921	0.001062488669
922	0.001061144668
923	0.001059981429
924	0.001055577819
925	0.001053247132
926	0.001051247886
927	0.001048968125
928	0.001044948755
929	0.001044209504
930	0.001042418251
931	0.001041403188
932	0.00104100588
933	0.001039408483
934	0.001039015867
935	0.001038678648
936	0.001037009219
937	0.001035320341
938	0.00103486251
939	0.00103135966
940	0.001029118829
941	0.001024125899
942	0.001023476502
943	0.001022769213
944	0.001022401637
945	0.001021124757
946	0.001020589768
947	0.001017375338
948	0.001016896503
949	0.001016278682
950	0.001012243309
951	0.001008683147
952	0.001004827737
953	0.001001520442
954	0.0009990287598
955	0.0009977068576
956	0.0009940720196
957	0.0009921971295
958	0.0009903267886
959	0.0009886880951
960	0.0009862928818
961	0.000984172985
962	0.0009823888107
963	0.0009792026854
964	0.0009769178372
965	0.0009738032861
966	0.0009714482498
967	0.0009687302163
968	0.0009681085739
969	0.0009674765726
970	0.0009652940545
971	0.0009628449467
972	0.0009604791684
973	0.0009576276291
974	0.0009572163614
975	0.0009566795937
976	0.0009542447452
977	0.0009512553186
978	0.0009486370259
979	0.0009462269041
980	0.0009434785972
981	0.0009401947692
982	0.0009391869504
983	0.0009368259853
984	0.0009344218783
985	0.00093361509
986	0.0009332449826
987	0.0009328276505
988	0.0009313998891
989	0.0009298269716
990	0.0009292736023
991	0.0009289880016
992	0.0009274506072
993	0.0009260555897
994	0.0009242516185
995	0.0009225803294
996	0.0009217567055
997	0.0009200519198
998	0.0009180575889
999	0.0009175553415
